ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
516,2023-03-14 13:50:00,8.95,0.74,12.96
517,2023-03-14 14:00:00,8.62,0.64,13.34
518,2023-03-14 14:10:00,8.19,0.59,13.48
519,2023-03-14 14:20:00,8.54,0.62,13.8
520,2023-03-14 14:30:00,8.19,0.54,13.83
521,2023-03-14 14:40:00,8.31,0.56,14.07
522,2023-03-14 14:50:00,8.74,0.64,14.03
523,2023-03-14 15:00:00,8.49,0.62,14.1
524,2023-03-14 15:10:00,8.48,0.6,14.28
525,2023-03-14 15:20:00,8.49,0.61,14.42
526,2023-03-14 15:30:00,8.65,0.59,14.53
527,2023-03-14 15:40:00,8.82,0.64,14.45
528,2023-03-14 15:50:00,9.15,0.73,14.54
529,2023-03-14 16:00:00,8.62,0.6,14.72
530,2023-03-14 16:10:00,8.15,0.59,14.79
531,2023-03-14 16:20:00,8.93,0.73,14.56
532,2023-03-14 16:30:00,9.36,0.73,14.58
533,2023-03-14 16:40:00,8.43,0.61,14.72
534,2023-03-14 16:50:00,9.2,0.68,14.75
535,2023-03-14 17:00:00,8.94,0.65,14.69
536,2023-03-14 17:10:00,8.29,0.58,14.76
537,2023-03-14 17:20:00,9.02,0.68,14.61
538,2023-03-14 17:30:00,8.79,0.64,14.53
539,2023-03-14 17:40:00,8.85,0.65,14.4
540,2023-03-14 17:50:00,8.49,0.61,14.36
541,2023-03-14 18:00:00,9.25,0.72,14.04
542,2023-03-14 18:10:00,8.24,0.52,13.97
543,2023-03-14 18:20:00,7.05,0.37,14.39
544,2023-03-14 18:30:00,7.17,0.39,13.81
545,2023-03-14 18:40:00,7.64,0.43,13.06
546,2023-03-14 18:50:00,7.22,0.4,12.74
547,2023-03-14 19:00:00,7.18,0.39,12.62
548,2023-03-14 19:10:00,7.62,0.46,12.39
549,2023-03-14 19:20:00,7.09,0.38,12.41
550,2023-03-14 19:30:00,5.51,0.19,12.25
551,2023-03-14 19:40:00,4.52,0.1,11.84
552,2023-03-14 19:50:00,4.51,0.11,11.67
553,2023-03-14 20:00:00,4.35,0.1,11.54
554,2023-03-14 20:10:00,4.18,0.07,11.48
555,2023-03-14 20:20:00,3.38,0.03,11.57
556,2023-03-14 20:30:00,3.03,0.02,11.66
557,2023-03-14 20:40:00,2.15,0.01,11.72
558,2023-03-14 20:50:00,2.89,0.02,11.77
559,2023-03-14 21:00:00,2.24,0.02,11.65
560,2023-03-14 21:10:00,2.78,0.01,11.12
561,2023-03-14 21:20:00,3.77,0.03,10.96
562,2023-03-14 21:30:00,3.99,0.04,10.84
563,2023-03-14 21:40:00,4.52,0.07,10.64
564,2023-03-14 21:50:00,5.11,0.1,9.87
565,2023-03-14 22:00:00,5.17,0.11,9.61
566,2023-03-14 22:10:00,5.02,0.1,9.56
567,2023-03-14 22:20:00,5.77,0.13,9.44
568,2023-03-14 22:30:00,5.74,0.15,9.45
569,2023-03-14 22:40:00,5.8,0.16,9.54
570,2023-03-14 22:50:00,5.73,0.15,9.59
571,2023-03-14 23:00:00,5.92,0.17,9.47
572,2023-03-14 23:10:00,5.82,0.16,9.41
573,2023-03-14 23:20:00,5.37,0.14,9.28
574,2023-03-14 23:30:00,5.07,0.11,9.24
575,2023-03-14 23:40:00,4.94,0.09,9.29
576,2023-03-14 23:50:00,5.12,0.11,9.36
577,2023-03-15 0:00:00,5.28,0.12,9.47
578,2023-03-15 0:10:00,4.97,0.11,9.62
579,2023-03-15 0:20:00,5.31,0.13,9.74
580,2023-03-15 0:30:00,4.88,0.11,9.6
581,2023-03-15 0:40:00,4.58,0.08,9.59
582,2023-03-15 0:50:00,4.7,0.08,9.59
583,2023-03-15 1:00:00,4.34,0.07,9.57
584,2023-03-15 1:10:00,4.34,0.06,9.49
585,2023-03-15 1:20:00,4.1,0.06,9.48
586,2023-03-15 1:30:00,3.65,0.04,9.43
587,2023-03-15 1:40:00,3.78,0.03,9.44
588,2023-03-15 1:50:00,4.03,0.04,9.48
589,2023-03-15 2:00:00,4.05,0.03,9.49
590,2023-03-15 2:10:00,3.92,0.03,9.49
591,2023-03-15 2:20:00,3.87,0.02,9.49
592,2023-03-15 2:30:00,3.82,0.02,9.44
593,2023-03-15 2:40:00,3.85,0.02,9.39
594,2023-03-15 2:50:00,2.77,0.01,9.32
595,2023-03-15 3:00:00,2.41,0.01,9.21
596,2023-03-15 3:10:00,2.14,0.01,9.05
597,2023-03-15 3:20:00,1.57,0.01,8.99
598,2023-03-15 3:30:00,1.49,0.01,8.99
599,2023-03-15 3:40:00,1.38,0.01,8.96
600,2023-03-15 3:50:00,1.66,0.01,8.96
601,2023-03-15 4:00:00,1.5,0.01,8.83
602,2023-03-15 4:10:00,1.39,0.01,8.75
603,2023-03-15 4:20:00,1.32,0.01,8.61
604,2023-03-15 4:30:00,1.06,0.01,8.55
605,2023-03-15 4:40:00,0.99,0.01,8.47
606,2023-03-15 4:50:00,0.51,0.01,8.25
607,2023-03-15 5:00:00,0.45,0.01,8.09
608,2023-03-15 5:10:00,0.58,0.01,8.04
609,2023-03-15 5:20:00,0.81,0.01,8.08
610,2023-03-15 5:30:00,0.8,0.01,8.08
611,2023-03-15 5:40:00,1.46,0.01,8.22
612,2023-03-15 5:50:00,1.24,0.01,8.04
613,2023-03-15 6:00:00,1.28,0.01,8.03
614,2023-03-15 6:10:00,1.26,0.01,7.92
615,2023-03-15 6:20:00,1.23,0.01,7.89
616,2023-03-15 6:30:00,1.32,0.01,7.89
617,2023-03-15 6:40:00,1.4,0.01,7.89
618,2023-03-15 6:50:00,1.48,0.01,7.87
619,2023-03-15 7:00:00,1.69,0.01,7.85
620,2023-03-15 7:10:00,1.71,0.01,8.63
621,2023-03-15 7:20:00,1.68,0.01,9.25
622,2023-03-15 7:30:00,1.71,0.01,9.26
623,2023-03-15 7:40:00,1.76,0.01,9.37
624,2023-03-15 7:50:00,1.93,0.01,9.86
625,2023-03-15 8:00:00,2.12,0.01,9.87
626,2023-03-15 8:10:00,3.49,0.01,9.23
627,2023-03-15 8:20:00,3.38,0.04,9.43
628,2023-03-15 8:30:00,4.02,0.05,9.56
629,2023-03-15 8:40:00,4.41,0.07,9.39
630,2023-03-15 8:50:00,5.32,0.12,9.7
631,2023-03-15 9:00:00,5.5,0.13,10.03
632,2023-03-15 9:10:00,5.05,0.12,10.17
633,2023-03-15 9:20:00,4.91,0.12,10.3
634,2023-03-15 9:30:00,4.4,0.08,10.61
635,2023-03-15 9:40:00,4.16,0.06,11.01
636,2023-03-15 9:50:00,4.26,0.08,11.28
637,2023-03-15 10:00:00,4.6,0.11,11.51
638,2023-03-15 10:10:00,4.64,0.1,11.8
639,2023-03-15 10:20:00,5.01,0.13,11.98
640,2023-03-15 10:30:00,4.96,0.12,12.25
641,2023-03-15 10:40:00,5.29,0.14,12.64
642,2023-03-15 10:50:00,5.47,0.2,13.4
643,2023-03-15 11:00:00,6.26,0.27,13.78
644,2023-03-15 11:10:00,6.39,0.29,13.54
645,2023-03-15 11:20:00,6.64,0.32,13.82
646,2023-03-15 11:30:00,6.58,0.33,14.24
647,2023-03-15 11:40:00,6.38,0.29,14.56
648,2023-03-15 11:50:00,6.63,0.32,14.94
649,2023-03-15 12:00:00,7.02,0.37,15.3
650,2023-03-15 12:10:00,6.93,0.42,15.42
651,2023-03-15 12:20:00,6.32,0.26,16.21
652,2023-03-15 12:30:00,6.78,0.33,16.28
653,2023-03-15 12:40:00,7.05,0.4,16.07
654,2023-03-15 12:50:00,6.62,0.34,16.45
655,2023-03-15 13:00:00,6.03,0.23,17.05
656,2023-03-15 13:10:00,5.92,0.22,17.13
657,2023-03-15 13:20:00,5.18,0.15,17.49
658,2023-03-15 13:30:00,5.06,0.13,17.79
659,2023-03-15 13:40:00,4.7,0.11,18.07
660,2023-03-15 13:50:00,4.04,0.07,18.34
661,2023-03-15 14:00:00,3.67,0.06,18.39
662,2023-03-15 14:10:00,1.97,0.01,18.9
663,2023-03-15 14:20:00,1.91,0.01,19.25
664,2023-03-15 14:30:00,1.2,0.01,19.89
665,2023-03-15 14:40:00,1.9,0.01,20.05
666,2023-03-15 14:50:00,2.51,0.01,19.3
667,2023-03-15 15:00:00,1.45,0.01,20.11
668,2023-03-15 15:10:00,1.2,0.01,19.89
669,2023-03-15 15:20:00,1.36,0.01,20.34
670,2023-03-15 15:30:00,1.19,0.01,20.02
671,2023-03-15 15:40:00,1.12,0.01,20.51
672,2023-03-15 15:50:00,1.85,0.01,20.73
673,2023-03-15 16:00:00,4.76,0.08,19.93
674,2023-03-15 16:10:00,5.66,0.2,19.2
675,2023-03-15 16:20:00,2.95,0.02,19.44
676,2023-03-15 16:30:00,2.8,0.02,19.09
677,2023-03-15 16:40:00,2.42,0.01,19.1
678,2023-03-15 16:50:00,3.27,0.03,18.85
679,2023-03-15 17:00:00,2.48,0.02,18.78
680,2023-03-15 17:10:00,2.19,0.01,18.76
681,2023-03-15 17:20:00,2.34,0.01,18.81
682,2023-03-15 17:30:00,5.13,0.12,18.64
683,2023-03-15 17:40:00,4.55,0.11,18.49
684,2023-03-15 17:50:00,4.36,0.09,18.34
685,2023-03-15 18:00:00,4.21,0.09,18.04
686,2023-03-15 18:10:00,3.97,0.08,17.87
687,2023-03-15 18:20:00,3.72,0.08,17.66
688,2023-03-15 18:30:00,3.9,0.07,17.36
689,2023-03-15 18:40:00,3.22,0.05,17.18
690,2023-03-15 18:50:00,3.44,0.05,17.03
691,2023-03-15 19:00:00,4.5,0.12,16.91
692,2023-03-15 19:10:00,5.62,0.21,16.77
693,2023-03-15 19:20:00,6.05,0.27,16.82
694,2023-03-15 19:30:00,6.24,0.29,16.8
695,2023-03-15 19:40:00,6.55,0.33,16.37
696,2023-03-15 19:50:00,7.45,0.49,16.09
697,2023-03-15 20:00:00,8.86,0.7,15.74
698,2023-03-15 20:10:00,10.1,0.88,15.52
699,2023-03-15 20:20:00,9.47,0.77,15.3
700,2023-03-15 20:30:00,10.09,0.86,15.28
701,2023-03-15 20:40:00,9.67,0.78,15.3
702,2023-03-15 20:50:00,8.35,0.59,15.3
703,2023-03-15 21:00:00,7.88,0.56,15.34
704,2023-03-15 21:10:00,9.27,0.75,15.3
705,2023-03-15 21:20:00,10.96,0.95,15.23
706,2023-03-15 21:30:00,9.59,0.77,15.01
707,2023-03-15 21:40:00,7.58,0.49,14.74
708,2023-03-15 21:50:00,7.6,0.55,14.57
709,2023-03-15 22:00:00,8.43,0.68,14.39
710,2023-03-15 22:10:00,9.14,0.76,14.25
711,2023-03-15 22:20:00,9.19,0.75,14.05
712,2023-03-15 22:30:00,8.43,0.66,13.9
713,2023-03-15 22:40:00,9.21,0.73,13.77
714,2023-03-15 22:50:00,9.01,0.73,13.56
715,2023-03-15 23:00:00,9.79,0.83,13.22
716,2023-03-15 23:10:00,9.46,0.84,12.77
717,2023-03-15 23:20:00,9.76,0.85,12.27
718,2023-03-15 23:30:00,9.71,0.8,11.61
719,2023-03-15 23:40:00,7.97,0.58,11.37
720,2023-03-15 23:50:00,7.71,0.52,11.33
721,2023-03-16 0:00:00,7.77,0.5,11.19
722,2023-03-16 0:10:00,7.93,0.54,10.99
723,2023-03-16 0:20:00,6.98,0.38,10.84
724,2023-03-16 0:30:00,7.25,0.43,10.73
725,2023-03-16 0:40:00,6.77,0.36,10.58
726,2023-03-16 0:50:00,6.7,0.32,10.38
727,2023-03-16 1:00:00,6.74,0.34,10.34
728,2023-03-16 1:10:00,6.55,0.29,10.39
729,2023-03-16 1:20:00,5.77,0.19,10.29
730,2023-03-16 1:30:00,5.58,0.16,10.2
731,2023-03-16 1:40:00,5.46,0.17,10.26
732,2023-03-16 1:50:00,5.88,0.21,10.32
733,2023-03-16 2:00:00,6.22,0.24,10.08
734,2023-03-16 2:10:00,6.03,0.21,9.94
735,2023-03-16 2:20:00,6.21,0.25,9.89
736,2023-03-16 2:30:00,6.3,0.26,10.13
737,2023-03-16 2:40:00,6.36,0.28,10.12
738,2023-03-16 2:50:00,6.48,0.27,9.99
739,2023-03-16 3:00:00,6.53,0.28,9.88
740,2023-03-16 3:10:00,6.89,0.33,10.07
741,2023-03-16 3:20:00,6.74,0.34,9.96
742,2023-03-16 3:30:00,7.19,0.41,9.94
743,2023-03-16 3:40:00,7.44,0.44,10.14
744,2023-03-16 3:50:00,7.25,0.39,10.03
745,2023-03-16 4:00:00,6.71,0.33,10.2
746,2023-03-16 4:10:00,6.81,0.35,10.11
747,2023-03-16 4:20:00,7.21,0.42,10.05
748,2023-03-16 4:30:00,7.45,0.44,10.12
749,2023-03-16 4:40:00,7.7,0.47,9.94
750,2023-03-16 4:50:00,7.06,0.37,9.98
751,2023-03-16 5:00:00,7.33,0.41,9.74
752,2023-03-16 5:10:00,7.35,0.39,9.82
753,2023-03-16 5:20:00,7.32,0.39,9.67
754,2023-03-16 5:30:00,7.18,0.38,9.6
755,2023-03-16 5:40:00,7.11,0.38,9.67
756,2023-03-16 5:50:00,7.8,0.51,9.51
757,2023-03-16 6:00:00,8.46,0.6,9.65
758,2023-03-16 6:10:00,8.26,0.58,9.67
759,2023-03-16 6:20:00,7.88,0.52,9.62
760,2023-03-16 6:30:00,7.72,0.5,9.59
761,2023-03-16 6:40:00,7.5,0.46,9.51
762,2023-03-16 6:50:00,7.58,0.48,9.39
763,2023-03-16 7:00:00,7.88,0.51,9.31
764,2023-03-16 7:10:00,7.41,0.42,9.32
765,2023-03-16 7:20:00,7.64,0.44,9.32
766,2023-03-16 7:30:00,8.46,0.6,8.88
767,2023-03-16 7:40:00,7.32,0.49,8.74
768,2023-03-16 7:50:00,7.43,0.46,8.29
769,2023-03-16 8:00:00,7.44,0.45,8.19
770,2023-03-16 8:10:00,8.22,0.55,8.02
771,2023-03-16 8:20:00,7.88,0.52,7.96
772,2023-03-16 8:30:00,7.3,0.45,7.86
773,2023-03-16 8:40:00,7.23,0.39,7.94
774,2023-03-16 8:50:00,7.01,0.33,7.84
775,2023-03-16 9:00:00,6.97,0.34,8.02
776,2023-03-16 9:10:00,6.33,0.27,8.04
777,2023-03-16 9:20:00,6.35,0.24,7.99
778,2023-03-16 9:30:00,6.31,0.26,8.03
779,2023-03-16 9:40:00,6.62,0.31,8.14
780,2023-03-16 9:50:00,6.52,0.27,8.17
781,2023-03-16 10:00:00,7.07,0.38,8
782,2023-03-16 10:10:00,6.38,0.26,8.21
783,2023-03-16 10:20:00,6.31,0.23,8.44
784,2023-03-16 10:30:00,7.35,0.4,8.32
785,2023-03-16 10:40:00,6.8,0.27,8.35
786,2023-03-16 10:50:00,7.28,0.44,8.24
787,2023-03-16 11:00:00,7.69,0.46,7.84
788,2023-03-16 11:10:00,7.37,0.42,7.85
789,2023-03-16 11:20:00,6.98,0.32,7.83
790,2023-03-16 11:30:00,6.5,0.29,7.64
791,2023-03-16 11:40:00,6.98,0.35,7.72
792,2023-03-16 11:50:00,7.74,0.48,7.55
793,2023-03-16 12:00:00,7.31,0.42,7.36
794,2023-03-16 12:10:00,7.96,0.5,7.49
795,2023-03-16 12:20:00,7.5,0.46,7.37
796,2023-03-16 12:30:00,7.02,0.35,7.45
797,2023-03-16 12:40:00,6.87,0.34,7.33
798,2023-03-16 12:50:00,6.9,0.32,7.5
799,2023-03-16 13:00:00,6.98,0.36,7.64
800,2023-03-16 13:10:00,7.56,0.43,7.68
801,2023-03-16 13:20:00,6.63,0.32,8.2
802,2023-03-16 13:30:00,6.71,0.33,8.33
803,2023-03-16 13:40:00,6.49,0.27,8.45
804,2023-03-16 13:50:00,6.19,0.23,8.59
805,2023-03-16 14:00:00,6.25,0.24,8.76
806,2023-03-16 14:10:00,6.3,0.24,8.7
807,2023-03-16 14:20:00,6.45,0.28,8.59
808,2023-03-16 14:30:00,6.62,0.32,8.36
809,2023-03-16 14:40:00,6.54,0.28,8.77
810,2023-03-16 14:50:00,6.58,0.28,8.44
811,2023-03-16 15:00:00,7.17,0.34,8.11
812,2023-03-16 15:10:00,6.96,0.35,7.94
813,2023-03-16 15:20:00,6.77,0.32,7.98
814,2023-03-16 15:30:00,7.02,0.34,7.99
815,2023-03-16 15:40:00,6.49,0.31,7.93
816,2023-03-16 15:50:00,6.4,0.28,7.89
817,2023-03-16 16:00:00,6.28,0.23,7.92
818,2023-03-16 16:10:00,6.19,0.26,7.76
819,2023-03-16 16:20:00,6.52,0.27,7.9
820,2023-03-16 16:30:00,5.97,0.19,8.29
821,2023-03-16 16:40:00,5.92,0.19,7.97
822,2023-03-16 16:50:00,6.15,0.25,7.84
823,2023-03-16 17:00:00,6.42,0.26,7.79
824,2023-03-16 17:10:00,6.19,0.24,7.79
825,2023-03-16 17:20:00,5.87,0.17,7.87
826,2023-03-16 17:30:00,5.49,0.15,7.69
827,2023-03-16 17:40:00,5.29,0.14,7.64
828,2023-03-16 17:50:00,5.54,0.16,7.64
829,2023-03-16 18:00:00,5.62,0.13,7.69
830,2023-03-16 18:10:00,5.96,0.23,7.57
831,2023-03-16 18:20:00,5.96,0.22,7.46
832,2023-03-16 18:30:00,6.41,0.25,7.51
833,2023-03-16 18:40:00,6.37,0.25,7.22
834,2023-03-16 18:50:00,6.27,0.23,7.02
835,2023-03-16 19:00:00,6.34,0.29,6.84
836,2023-03-16 19:10:00,6.29,0.24,6.93
837,2023-03-16 19:20:00,6.36,0.24,6.89
838,2023-03-16 19:30:00,6.43,0.26,6.71
839,2023-03-16 19:40:00,6.33,0.23,6.65
840,2023-03-16 19:50:00,6.41,0.23,6.7
841,2023-03-16 20:00:00,6.19,0.22,6.83
842,2023-03-16 20:10:00,6.56,0.26,6.61
843,2023-03-16 20:20:00,6.66,0.28,6.66
844,2023-03-16 20:30:00,6.24,0.24,6.69
845,2023-03-16 20:40:00,6.6,0.28,7
846,2023-03-16 20:50:00,6.8,0.3,6.95
847,2023-03-16 21:00:00,6.06,0.22,6.8
848,2023-03-16 21:10:00,6.69,0.29,6.63
849,2023-03-16 21:20:00,6.49,0.27,6.7
850,2023-03-16 21:30:00,6.88,0.31,6.58
851,2023-03-16 21:40:00,6.77,0.33,6.29
852,2023-03-16 21:50:00,6.2,0.27,6.11
853,2023-03-16 22:00:00,6.84,0.37,6.27
854,2023-03-16 22:10:00,6.45,0.29,6.12
855,2023-03-16 22:20:00,6.67,0.34,6.09
856,2023-03-16 22:30:00,6.93,0.36,6.21
857,2023-03-16 22:40:00,7.06,0.36,6.35
858,2023-03-16 22:50:00,7.56,0.42,6.25
859,2023-03-16 23:00:00,6.95,0.35,6.41
860,2023-03-16 23:10:00,6.58,0.31,6.43
861,2023-03-16 23:20:00,6.83,0.29,6.39
862,2023-03-16 23:30:00,6.36,0.23,6.32
863,2023-03-16 23:40:00,5.84,0.19,6.52
864,2023-03-16 23:50:00,6.01,0.19,6.27
865,2023-03-17 0:00:00,6.61,0.28,6.06
866,2023-03-17 0:10:00,6.23,0.25,5.89
867,2023-03-17 0:20:00,6.46,0.27,5.74
868,2023-03-17 0:30:00,5.79,0.18,5.87
869,2023-03-17 0:40:00,6.06,0.22,5.67
870,2023-03-17 0:50:00,5.44,0.16,5.59
871,2023-03-17 1:00:00,5.61,0.16,5.59
872,2023-03-17 1:10:00,6.04,0.18,5.63
873,2023-03-17 1:20:00,6.02,0.18,5.71
874,2023-03-17 1:30:00,6.26,0.22,5.69
875,2023-03-17 1:40:00,6.41,0.25,5.8
876,2023-03-17 1:50:00,6.48,0.26,5.81
877,2023-03-17 2:00:00,5.66,0.18,5.56
878,2023-03-17 2:10:00,5.55,0.16,5.4
879,2023-03-17 2:20:00,5.8,0.18,5.24
880,2023-03-17 2:30:00,5.67,0.17,5.13
881,2023-03-17 2:40:00,5.72,0.2,5.1
882,2023-03-17 2:50:00,6,0.22,5.27
883,2023-03-17 3:00:00,6.32,0.27,5.41
884,2023-03-17 3:10:00,6.65,0.3,5.38
885,2023-03-17 3:20:00,6.6,0.29,5.18
886,2023-03-17 3:30:00,6.65,0.26,5.36
887,2023-03-17 3:40:00,6.6,0.25,5.46
888,2023-03-17 3:50:00,4.64,0.09,5.14
889,2023-03-17 4:00:00,4.73,0.1,5.04
890,2023-03-17 4:10:00,5.03,0.13,4.95
891,2023-03-17 4:20:00,5.02,0.13,4.87
892,2023-03-17 4:30:00,5.57,0.17,5
893,2023-03-17 4:40:00,5.29,0.13,4.98
894,2023-03-17 4:50:00,5.22,0.11,5.09
895,2023-03-17 5:00:00,5.06,0.1,5.04
896,2023-03-17 5:10:00,4.82,0.09,5.08
897,2023-03-17 5:20:00,4.48,0.06,5.12
898,2023-03-17 5:30:00,3.83,0.05,5.17
899,2023-03-17 5:40:00,4.32,0.05,5.1
900,2023-03-17 5:50:00,4.26,0.05,5.26
901,2023-03-17 6:00:00,2.51,0.01,5.46
902,2023-03-17 6:10:00,2.44,0.01,5.65
903,2023-03-17 6:20:00,2.17,0.01,5.89
904,2023-03-17 6:30:00,1.72,0.01,6.15
905,2023-03-17 6:40:00,1.56,0.01,6.34
906,2023-03-17 6:50:00,1.84,0.01,6.4
907,2023-03-17 7:00:00,2.68,0.01,6.48
908,2023-03-17 7:10:00,2.54,0.01,6.28
909,2023-03-17 7:20:00,1.75,0.01,5.67
910,2023-03-17 7:30:00,2.34,0.01,5.32
911,2023-03-17 7:40:00,2.02,0.01,5.92
912,2023-03-17 7:50:00,1.57,0.01,5.8
913,2023-03-17 8:00:00,0.7,0.01,6.06
914,2023-03-17 8:10:00,0.94,0.01,6.08
915,2023-03-17 8:20:00,1.02,0.01,6.23
916,2023-03-17 8:30:00,1.05,0.01,6.3
917,2023-03-17 8:40:00,1.12,0.01,6.24
918,2023-03-17 8:50:00,1.05,0.01,6.51
919,2023-03-17 9:00:00,1.04,0.01,7.22
920,2023-03-17 9:10:00,1,0.01,7.81
921,2023-03-17 9:20:00,1.31,0.01,7.65
922,2023-03-17 9:30:00,1.33,0.01,6.84
923,2023-03-17 9:40:00,1.25,0.01,7.11
924,2023-03-17 9:50:00,1.21,0.01,7.48
925,2023-03-17 10:00:00,0.96,0.01,8.22
926,2023-03-17 10:10:00,1.06,0.01,8.42
927,2023-03-17 10:20:00,0.9,0.01,8.98
928,2023-03-17 10:30:00,0.76,0.01,9.48
929,2023-03-17 10:40:00,0.72,0.01,9.66
930,2023-03-17 10:50:00,0.61,0.01,10.56
931,2023-03-17 11:00:00,1.3,0.01,10.23
932,2023-03-17 11:10:00,1.68,0.01,10.63
933,2023-03-17 11:20:00,1.56,0.01,10.99
934,2023-03-17 11:30:00,1.37,0.01,11.12
935,2023-03-17 11:40:00,1.33,0.01,10.99
936,2023-03-17 11:50:00,0.91,0.01,12.4
937,2023-03-17 12:00:00,2.21,0.01,11.56
938,2023-03-17 12:10:00,2.63,0.01,11.77
939,2023-03-17 12:20:00,3.08,0.01,12.04
940,2023-03-17 12:30:00,2.34,0.01,12.86
941,2023-03-17 12:40:00,1.32,0.01,14.12
942,2023-03-17 12:50:00,1.64,0.01,14.16
943,2023-03-17 13:00:00,1.21,0.01,14.25
944,2023-03-17 13:10:00,1.24,0.01,15.02
945,2023-03-17 13:20:00,1.52,0.01,15.12
946,2023-03-17 13:30:00,2.36,0.01,14.37
947,2023-03-17 13:40:00,1.51,0.01,14.31
948,2023-03-17 13:50:00,1.99,0.01,13.47
949,2023-03-17 14:00:00,2.52,0.01,13.89
950,2023-03-17 14:10:00,3.12,0.01,14.33
951,2023-03-17 14:20:00,3.35,0.01,14.27
952,2023-03-17 14:30:00,3.14,0.01,14.42
953,2023-03-17 14:40:00,2.08,0.01,14.89
954,2023-03-17 14:50:00,2.25,0.01,14.22
955,2023-03-17 15:00:00,2.64,0.01,14.14
956,2023-03-17 15:10:00,2.08,0.01,13.81
957,2023-03-17 15:20:00,2.1,0.01,13.12
958,2023-03-17 15:30:00,2.19,0.01,12.64
959,2023-03-17 15:40:00,1.55,0.01,12.9
960,2023-03-17 15:50:00,1.37,0.01,12.58
961,2023-03-17 16:00:00,3.24,0.03,12.7
962,2023-03-17 16:10:00,3.35,0.02,13.08
963,2023-03-17 16:20:00,3.19,0.01,13.14
964,2023-03-17 16:30:00,3.86,0.04,12.57
965,2023-03-17 16:40:00,5.16,0.09,12.28
966,2023-03-17 16:50:00,4.56,0.09,11.8
967,2023-03-17 17:00:00,5.35,0.15,11.36
968,2023-03-17 17:10:00,5.3,0.15,11.15
969,2023-03-17 17:20:00,5.44,0.16,10.82
970,2023-03-17 17:30:00,5.18,0.12,10.64
971,2023-03-17 17:40:00,5.2,0.13,10.39
972,2023-03-17 17:50:00,4.78,0.1,10.28
973,2023-03-17 18:00:00,4.72,0.1,10.17
974,2023-03-17 18:10:00,5.16,0.12,10
975,2023-03-17 18:20:00,4.62,0.09,9.93
976,2023-03-17 18:30:00,4.81,0.09,9.82
977,2023-03-17 18:40:00,4.67,0.08,9.76
978,2023-03-17 18:50:00,4.07,0.06,9.69
979,2023-03-17 19:00:00,4.21,0.07,9.58
980,2023-03-17 19:10:00,3.7,0.04,9.53
981,2023-03-17 19:20:00,3.91,0.04,9.49
982,2023-03-17 19:30:00,4.34,0.07,9.42
983,2023-03-17 19:40:00,4.36,0.07,9.48
984,2023-03-17 19:50:00,4.17,0.06,9.49
985,2023-03-17 20:00:00,3.68,0.03,9.49
986,2023-03-17 20:10:00,3.54,0.03,9.5
987,2023-03-17 20:20:00,3.75,0.03,9.49
988,2023-03-17 20:30:00,2.79,0.01,9.49
989,2023-03-17 20:40:00,2.96,0.01,9.49
990,2023-03-17 20:50:00,2.48,0.01,9.46
991,2023-03-17 21:00:00,2.07,0.01,9.49
992,2023-03-17 21:10:00,2.29,0.01,9.44
993,2023-03-17 21:20:00,1.75,0.01,9.43
994,2023-03-17 21:30:00,1.55,0.01,9.45
995,2023-03-17 21:40:00,1.82,0.01,9.46
996,2023-03-17 21:50:00,1.83,0.01,9.42
997,2023-03-17 22:00:00,1.67,0.01,9.45
998,2023-03-17 22:10:00,2.35,0.01,9.4
999,2023-03-17 22:20:00,2.03,0.01,9.42
1000,2023-03-17 22:30:00,2.75,0.01,9.32
1001,2023-03-17 22:40:00,3.05,0.01,9.24
1002,2023-03-17 22:50:00,4.2,0.04,9.12
1003,2023-03-17 23:00:00,5.44,0.15,8.95
1004,2023-03-17 23:10:00,7,0.36,8.25
1005,2023-03-17 23:20:00,7.6,0.5,7.5
1006,2023-03-17 23:30:00,8.74,0.63,7.09
1007,2023-03-17 23:40:00,9.06,0.67,6.9
1008,2023-03-17 23:50:00,8.69,0.63,6.86
1009,2023-03-18 0:00:00,9.04,0.71,6.83
1010,2023-03-18 0:10:00,9.76,0.8,6.58
1011,2023-03-18 0:20:00,9.73,0.8,6.49
1012,2023-03-18 0:30:00,10.06,0.83,6.48
1013,2023-03-18 0:40:00,9.4,0.74,6.42
1014,2023-03-18 0:50:00,9.36,0.74,6.31
1015,2023-03-18 1:00:00,8.74,0.65,6.21
1016,2023-03-18 1:10:00,8.9,0.69,6.13
1017,2023-03-18 1:20:00,7.95,0.56,6.13
1018,2023-03-18 1:30:00,7.9,0.51,6.09
1019,2023-03-18 1:40:00,7.58,0.48,5.99
1020,2023-03-18 1:50:00,8.22,0.6,5.96
1021,2023-03-18 2:00:00,7.79,0.54,5.97
1022,2023-03-18 2:10:00,7.49,0.46,5.73
1023,2023-03-18 2:20:00,7.43,0.46,5.68
1024,2023-03-18 2:30:00,7.98,0.55,5.43
1025,2023-03-18 2:40:00,7.32,0.4,5.56
1026,2023-03-18 2:50:00,6.91,0.33,5.32
1027,2023-03-18 3:00:00,7.12,0.34,5.12
1028,2023-03-18 3:10:00,6.55,0.28,5.2
1029,2023-03-18 3:20:00,6.2,0.24,5.23
1030,2023-03-18 3:30:00,7.02,0.34,4.95
