ID,Статистическое время,Средняя скорость ветра(m/s),Нормализованная активная мощность,Средняя температура окружающей среды(°C)
516,2023-03-14 13:50:00,9.09,0.66,13.02
517,2023-03-14 14:00:00,8.74,0.64,13.31
518,2023-03-14 14:10:00,8.69,0.64,13.44
519,2023-03-14 14:20:00,8.83,0.66,13.71
520,2023-03-14 14:30:00,8.6,0.62,13.71
521,2023-03-14 14:40:00,8.2,0.54,13.98
522,2023-03-14 14:50:00,8.45,0.6,14.01
523,2023-03-14 15:00:00,8.68,0.61,14.23
524,2023-03-14 15:10:00,8.91,0.66,14.2
525,2023-03-14 15:20:00,8.97,0.64,14.33
526,2023-03-14 15:30:00,9.38,0.71,14.22
527,2023-03-14 15:40:00,8.5,0.61,14.41
528,2023-03-14 15:50:00,8.6,0.6,14.66
529,2023-03-14 16:00:00,9.77,0.78,14.4
530,2023-03-14 16:10:00,9.18,0.69,14.56
531,2023-03-14 16:20:00,9.51,0.72,14.53
532,2023-03-14 16:30:00,9.2,0.71,14.57
533,2023-03-14 16:40:00,9.08,0.68,14.63
534,2023-03-14 16:50:00,9.35,0.72,14.66
535,2023-03-14 17:00:00,9.31,0.71,14.64
536,2023-03-14 17:10:00,9.03,0.67,14.71
537,2023-03-14 17:20:00,9.25,0.68,14.66
538,2023-03-14 17:30:00,8.61,0.62,14.61
539,2023-03-14 17:40:00,8.85,0.64,14.46
540,2023-03-14 17:50:00,9.02,0.67,14.36
541,2023-03-14 18:00:00,9.33,0.73,14.1
542,2023-03-14 18:10:00,8.92,0.65,13.97
543,2023-03-14 18:20:00,8.48,0.58,14.2
544,2023-03-14 18:30:00,8.18,0.52,13.98
545,2023-03-14 18:40:00,7.72,0.49,13.24
546,2023-03-14 18:50:00,7.33,0.42,13.06
547,2023-03-14 19:00:00,7.52,0.44,12.85
548,2023-03-14 19:10:00,7.78,0.49,12.66
549,2023-03-14 19:20:00,7.24,0.39,12.36
550,2023-03-14 19:30:00,5.13,0.17,12.41
551,2023-03-14 19:40:00,4.17,0.08,11.87
552,2023-03-14 19:50:00,4.38,0.09,11.62
553,2023-03-14 20:00:00,4.15,0.08,11.47
554,2023-03-14 20:10:00,3.97,0.06,11.41
555,2023-03-14 20:20:00,2.94,0.02,11.52
556,2023-03-14 20:30:00,3.08,0.01,11.59
557,2023-03-14 20:40:00,2.15,0.01,11.63
558,2023-03-14 20:50:00,2.8,0.01,11.73
559,2023-03-14 21:00:00,1.94,0,11.51
560,2023-03-14 21:10:00,3.1,0.01,11.13
561,2023-03-14 21:20:00,4.49,0.05,10.76
562,2023-03-14 21:30:00,4.05,0.04,10.76
563,2023-03-14 21:40:00,4.31,0.07,10.59
564,2023-03-14 21:50:00,5.59,0.12,9.83
565,2023-03-14 22:00:00,5.07,0.11,9.61
566,2023-03-14 22:10:00,5.08,0.11,9.51
567,2023-03-14 22:20:00,5.69,0.14,9.37
568,2023-03-14 22:30:00,5.8,0.14,9.5
569,2023-03-14 22:40:00,5.76,0.15,9.39
570,2023-03-14 22:50:00,5.54,0.14,9.59
571,2023-03-14 23:00:00,5.88,0.15,9.39
572,2023-03-14 23:10:00,5.72,0.15,9.24
573,2023-03-14 23:20:00,5.67,0.14,9.15
574,2023-03-14 23:30:00,5.1,0.11,9.1
575,2023-03-14 23:40:00,4.75,0.09,9.18
576,2023-03-14 23:50:00,5.05,0.11,9.24
577,2023-03-15 0:00:00,5.28,0.12,9.3
578,2023-03-15 0:10:00,5.1,0.11,9.31
579,2023-03-15 0:20:00,5.41,0.12,9.67
580,2023-03-15 0:30:00,5.09,0.1,9.61
581,2023-03-15 0:40:00,4.68,0.08,9.51
582,2023-03-15 0:50:00,4.75,0.08,9.49
583,2023-03-15 1:00:00,4.38,0.07,9.42
584,2023-03-15 1:10:00,4.53,0.06,9.39
585,2023-03-15 1:20:00,4.22,0.05,9.33
586,2023-03-15 1:30:00,4.06,0.04,9.29
587,2023-03-15 1:40:00,3.77,0.03,9.29
588,2023-03-15 1:50:00,3.98,0.04,9.37
589,2023-03-15 2:00:00,3.99,0.03,9.37
590,2023-03-15 2:10:00,3.9,0.03,9.39
591,2023-03-15 2:20:00,3.74,0.02,9.34
592,2023-03-15 2:30:00,3.77,0.02,9.3
593,2023-03-15 2:40:00,3.92,0.02,9.26
594,2023-03-15 2:50:00,3.42,0.01,9.19
595,2023-03-15 3:00:00,2.75,0,9.08
596,2023-03-15 3:10:00,1.96,0.01,8.89
597,2023-03-15 3:20:00,1.72,0.01,8.86
598,2023-03-15 3:30:00,1.6,0.01,8.83
599,2023-03-15 3:40:00,1.37,0.01,8.79
600,2023-03-15 3:50:00,1.47,0.01,8.79
601,2023-03-15 4:00:00,1.29,0.01,8.7
602,2023-03-15 4:10:00,1.42,0.01,8.57
603,2023-03-15 4:20:00,1.28,0.01,8.46
604,2023-03-15 4:30:00,0.65,0.01,8.38
605,2023-03-15 4:40:00,0.54,0.01,8.25
606,2023-03-15 4:50:00,0.37,0.01,8.14
607,2023-03-15 5:00:00,0.5,0.01,7.94
608,2023-03-15 5:10:00,0.62,0.01,7.89
609,2023-03-15 5:20:00,0.74,0.01,7.89
610,2023-03-15 5:30:00,0.99,0.01,7.92
611,2023-03-15 5:40:00,1.59,0.01,7.99
612,2023-03-15 5:50:00,1.32,0.01,7.81
613,2023-03-15 6:00:00,1.3,0.01,7.83
614,2023-03-15 6:10:00,1.22,0.01,7.72
615,2023-03-15 6:20:00,1.21,0.01,7.7
616,2023-03-15 6:30:00,1.37,0.01,7.69
617,2023-03-15 6:40:00,1.38,0.01,7.76
618,2023-03-15 6:50:00,1.52,0.01,7.69
619,2023-03-15 7:00:00,1.76,0.01,7.7
620,2023-03-15 7:10:00,1.57,0.01,8.53
621,2023-03-15 7:20:00,1.7,0.01,9.14
622,2023-03-15 7:30:00,2.44,0,8.77
623,2023-03-15 7:40:00,2.58,0.01,8.62
624,2023-03-15 7:50:00,3.45,0.01,8.84
625,2023-03-15 8:00:00,3.33,0.02,8.81
626,2023-03-15 8:10:00,3.47,0.03,8.98
627,2023-03-15 8:20:00,3.22,0.03,9.3
628,2023-03-15 8:30:00,3.78,0.03,9.45
629,2023-03-15 8:40:00,4.45,0.06,9.28
630,2023-03-15 8:50:00,5.4,0.11,9.63
631,2023-03-15 9:00:00,5.34,0.12,9.84
632,2023-03-15 9:10:00,4.96,0.11,10.05
633,2023-03-15 9:20:00,5.11,0.11,10.18
634,2023-03-15 9:30:00,4.35,0.01,10.35
635,2023-03-15 9:40:00,3.7,0.01,10.75
636,2023-03-15 9:50:00,4.26,0.01,11.02
637,2023-03-15 10:00:00,4.74,0.01,11.25
638,2023-03-15 10:10:00,5.01,0.1,11.49
639,2023-03-15 10:20:00,4.89,0.09,11.99
640,2023-03-15 10:30:00,5.67,0.17,11.9
641,2023-03-15 10:40:00,5.82,0.2,12.16
642,2023-03-15 10:50:00,6.37,0.28,12.93
643,2023-03-15 11:00:00,6.73,0.3,13.38
644,2023-03-15 11:10:00,6.72,0.32,13.24
645,2023-03-15 11:20:00,6.91,0.3,13.75
646,2023-03-15 11:30:00,6.8,0.28,14.31
647,2023-03-15 11:40:00,7.48,0.41,14.04
648,2023-03-15 11:50:00,7.45,0.42,14.58
649,2023-03-15 12:00:00,7.09,0.36,15.01
650,2023-03-15 12:10:00,7.13,0.36,15.41
651,2023-03-15 12:20:00,7.14,0.35,15.86
652,2023-03-15 12:30:00,7.26,0.41,15.88
653,2023-03-15 12:40:00,7.08,0.34,16.07
654,2023-03-15 12:50:00,6.81,0.32,16.42
655,2023-03-15 13:00:00,6.47,0.29,16.69
656,2023-03-15 13:10:00,5.57,0.18,17.07
657,2023-03-15 13:20:00,5.24,0.15,17.3
658,2023-03-15 13:30:00,5.18,0.13,17.7
659,2023-03-15 13:40:00,4.53,0.1,17.71
660,2023-03-15 13:50:00,3.9,0.06,18.04
661,2023-03-15 14:00:00,4.02,0.06,18.16
662,2023-03-15 14:10:00,2.53,0.01,18.43
663,2023-03-15 14:20:00,2.21,0,18.82
664,2023-03-15 14:30:00,0.96,0.01,19.25
665,2023-03-15 14:40:00,1.71,0.01,20.12
666,2023-03-15 14:50:00,1.82,0,19.09
667,2023-03-15 15:00:00,1.36,0.01,19.38
668,2023-03-15 15:10:00,2.01,0.01,19.18
669,2023-03-15 15:20:00,0.95,0.01,19.99
670,2023-03-15 15:30:00,1,0.01,20.16
671,2023-03-15 15:40:00,1.45,0.01,20.26
672,2023-03-15 15:50:00,2.48,0.01,20.02
673,2023-03-15 16:00:00,3.93,0.07,19.75
674,2023-03-15 16:10:00,5.57,0.17,19.11
675,2023-03-15 16:20:00,3.52,0.04,19.01
676,2023-03-15 16:30:00,3.57,0.05,18.67
677,2023-03-15 16:40:00,2.77,0.01,18.8
678,2023-03-15 16:50:00,3.38,0.01,18.59
679,2023-03-15 17:00:00,3,0.02,18.44
680,2023-03-15 17:10:00,2.48,0.01,18.4
681,2023-03-15 17:20:00,2.62,0.01,18.5
682,2023-03-15 17:30:00,5.58,0.15,18.39
683,2023-03-15 17:40:00,4.89,0.12,18.29
684,2023-03-15 17:50:00,4.79,0.12,18.05
685,2023-03-15 18:00:00,3.02,0.03,17.86
686,2023-03-15 18:10:00,1.94,0.01,17.75
687,2023-03-15 18:20:00,3.07,0.02,17.52
688,2023-03-15 18:30:00,3.54,0.04,17.19
689,2023-03-15 18:40:00,3.41,0.04,16.99
690,2023-03-15 18:50:00,4.12,0.07,16.8
691,2023-03-15 19:00:00,4.83,0.11,16.64
692,2023-03-15 19:10:00,5.49,0.19,16.53
693,2023-03-15 19:20:00,6.1,0.25,16.69
694,2023-03-15 19:30:00,6.29,0.28,16.58
695,2023-03-15 19:40:00,7.39,0.43,16.21
696,2023-03-15 19:50:00,7.87,0.53,15.94
697,2023-03-15 20:00:00,9.26,0.73,15.61
698,2023-03-15 20:10:00,10.35,0.88,15.4
699,2023-03-15 20:20:00,9.86,0.82,15.23
700,2023-03-15 20:30:00,10.18,0.87,15.17
701,2023-03-15 20:40:00,9.39,0.76,15.18
702,2023-03-15 20:50:00,8.82,0.63,15.2
703,2023-03-15 21:00:00,8.09,0.58,15.27
704,2023-03-15 21:10:00,9.24,0.75,15.21
705,2023-03-15 21:20:00,10.9,0.96,15.16
706,2023-03-15 21:30:00,10.21,0.84,15.02
707,2023-03-15 21:40:00,8.14,0.58,14.72
708,2023-03-15 21:50:00,8.64,0.65,14.53
709,2023-03-15 22:00:00,10.04,0.83,14.34
710,2023-03-15 22:10:00,10.46,0.9,14.18
711,2023-03-15 22:20:00,9.81,0.83,13.99
712,2023-03-15 22:30:00,9.12,0.72,13.85
713,2023-03-15 22:40:00,9,0.73,13.75
714,2023-03-15 22:50:00,9.61,0.77,13.6
715,2023-03-15 23:00:00,10.02,0.82,13.21
716,2023-03-15 23:10:00,10.59,0.93,12.8
717,2023-03-15 23:20:00,10.12,0.84,12.43
718,2023-03-15 23:30:00,10.33,0.87,11.73
719,2023-03-15 23:40:00,8.71,0.65,11.53
720,2023-03-15 23:50:00,8.12,0.58,11.41
721,2023-03-16 0:00:00,8.16,0.51,11.29
722,2023-03-16 0:10:00,8.2,0.56,11.12
723,2023-03-16 0:20:00,7.33,0.41,10.99
724,2023-03-16 0:30:00,7.61,0.45,10.85
725,2023-03-16 0:40:00,7.05,0.34,10.76
726,2023-03-16 0:50:00,7.12,0.36,10.69
727,2023-03-16 1:00:00,7.04,0.35,10.68
728,2023-03-16 1:10:00,6.52,0.27,10.71
729,2023-03-16 1:20:00,6.04,0.21,10.44
730,2023-03-16 1:30:00,5.69,0.16,10.3
731,2023-03-16 1:40:00,6.01,0.2,10.41
732,2023-03-16 1:50:00,6.1,0.22,10.17
733,2023-03-16 2:00:00,6.17,0.22,9.97
734,2023-03-16 2:10:00,6.17,0.21,9.84
735,2023-03-16 2:20:00,6.3,0.24,10.05
736,2023-03-16 2:30:00,6.17,0.26,9.97
737,2023-03-16 2:40:00,6.53,0.27,9.89
738,2023-03-16 2:50:00,6.68,0.28,9.96
739,2023-03-16 3:00:00,6.7,0.29,10.06
740,2023-03-16 3:10:00,6.87,0.33,9.84
741,2023-03-16 3:20:00,6.92,0.34,9.86
742,2023-03-16 3:30:00,7.47,0.4,10.03
743,2023-03-16 3:40:00,7.65,0.47,9.93
744,2023-03-16 3:50:00,7.25,0.42,10.14
745,2023-03-16 4:00:00,6.97,0.34,10
746,2023-03-16 4:10:00,7.15,0.34,10.21
747,2023-03-16 4:20:00,7.46,0.41,10.08
748,2023-03-16 4:30:00,7.34,0.42,9.93
749,2023-03-16 4:40:00,7.5,0.45,9.91
750,2023-03-16 4:50:00,6.94,0.36,9.8
751,2023-03-16 5:00:00,7.48,0.43,9.77
752,2023-03-16 5:10:00,7.29,0.38,9.57
753,2023-03-16 5:20:00,7.01,0.36,9.72
754,2023-03-16 5:30:00,7.18,0.37,9.45
755,2023-03-16 5:40:00,7.37,0.39,9.53
756,2023-03-16 5:50:00,7.94,0.52,9.61
757,2023-03-16 6:00:00,8.68,0.58,9.63
758,2023-03-16 6:10:00,8.28,0.58,9.69
759,2023-03-16 6:20:00,7.86,0.51,9.62
760,2023-03-16 6:30:00,8.04,0.52,9.62
761,2023-03-16 6:40:00,7.88,0.51,9.42
762,2023-03-16 6:50:00,7.6,0.46,9.39
763,2023-03-16 7:00:00,7.99,0.49,9.28
764,2023-03-16 7:10:00,7.71,0.45,9.29
765,2023-03-16 7:20:00,7.78,0.48,9.3
766,2023-03-16 7:30:00,7.87,0.51,8.93
767,2023-03-16 7:40:00,7.53,0.48,8.71
768,2023-03-16 7:50:00,7.76,0.48,8.32
769,2023-03-16 8:00:00,7.85,0.49,8.14
770,2023-03-16 8:10:00,7.92,0.51,8.08
771,2023-03-16 8:20:00,8.41,0.57,7.94
772,2023-03-16 8:30:00,7.68,0.47,7.88
773,2023-03-16 8:40:00,7.36,0.4,7.81
774,2023-03-16 8:50:00,7.28,0.38,8.03
775,2023-03-16 9:00:00,7.21,0.36,7.85
776,2023-03-16 9:10:00,7.15,0.36,7.91
777,2023-03-16 9:20:00,7.02,0.32,8.03
778,2023-03-16 9:30:00,6.94,0.32,7.93
779,2023-03-16 9:40:00,6.75,0.31,8.12
780,2023-03-16 9:50:00,6.96,0.35,8.14
781,2023-03-16 10:00:00,7.1,0.35,7.96
782,2023-03-16 10:10:00,6.68,0.29,8.18
783,2023-03-16 10:20:00,6.74,0.27,8.2
784,2023-03-16 10:30:00,7.66,0.45,8.12
785,2023-03-16 10:40:00,6.9,0.33,8.33
786,2023-03-16 10:50:00,7.55,0.42,8.06
787,2023-03-16 11:00:00,7.8,0.49,7.76
788,2023-03-16 11:10:00,7.54,0.43,7.76
789,2023-03-16 11:20:00,6.97,0.33,7.67
790,2023-03-16 11:30:00,7.03,0.34,7.76
791,2023-03-16 11:40:00,7.21,0.35,7.52
792,2023-03-16 11:50:00,7.88,0.5,7.42
793,2023-03-16 12:00:00,7.67,0.42,7.49
794,2023-03-16 12:10:00,7.63,0.43,7.45
795,2023-03-16 12:20:00,7.91,0.51,7.25
796,2023-03-16 12:30:00,6.92,0.31,7.49
797,2023-03-16 12:40:00,6.84,0.29,7.38
798,2023-03-16 12:50:00,6.97,0.32,7.29
799,2023-03-16 13:00:00,7.21,0.34,7.45
800,2023-03-16 13:10:00,7.29,0.4,7.77
801,2023-03-16 13:20:00,6.84,0.33,7.91
802,2023-03-16 13:30:00,6.81,0.3,8.48
803,2023-03-16 13:40:00,6.73,0.28,8.37
804,2023-03-16 13:50:00,6.65,0.27,8.34
805,2023-03-16 14:00:00,6.47,0.28,8.4
806,2023-03-16 14:10:00,6.25,0.24,8.69
807,2023-03-16 14:20:00,6.49,0.26,8.45
808,2023-03-16 14:30:00,6.68,0.3,8.37
809,2023-03-16 14:40:00,6.62,0.28,8.53
810,2023-03-16 14:50:00,6.67,0.28,8.43
811,2023-03-16 15:00:00,7.03,0.36,8.02
812,2023-03-16 15:10:00,7.35,0.36,7.84
813,2023-03-16 15:20:00,7.24,0.35,7.9
814,2023-03-16 15:30:00,7.45,0.42,7.79
815,2023-03-16 15:40:00,6.86,0.32,7.99
816,2023-03-16 15:50:00,6.47,0.27,7.79
817,2023-03-16 16:00:00,6.38,0.27,7.72
818,2023-03-16 16:10:00,6.27,0.22,7.9
819,2023-03-16 16:20:00,6.53,0.23,8.03
820,2023-03-16 16:30:00,6.25,0.23,7.87
821,2023-03-16 16:40:00,5.94,0.19,7.8
822,2023-03-16 16:50:00,6.38,0.22,7.78
823,2023-03-16 17:00:00,6.72,0.26,7.83
824,2023-03-16 17:10:00,6.44,0.26,7.76
825,2023-03-16 17:20:00,5.71,0.18,7.56
826,2023-03-16 17:30:00,5.49,0.12,7.62
827,2023-03-16 17:40:00,5.69,0.16,7.49
828,2023-03-16 17:50:00,5.46,0.13,7.54
829,2023-03-16 18:00:00,5.76,0.17,7.56
830,2023-03-16 18:10:00,6.35,0.22,7.76
831,2023-03-16 18:20:00,6.32,0.24,7.39
832,2023-03-16 18:30:00,6.24,0.23,7.17
833,2023-03-16 18:40:00,6.29,0.22,7.02
834,2023-03-16 18:50:00,6.44,0.23,7.08
835,2023-03-16 19:00:00,6.59,0.3,6.97
836,2023-03-16 19:10:00,6.29,0.25,6.68
837,2023-03-16 19:20:00,6.82,0.33,6.59
838,2023-03-16 19:30:00,6.7,0.3,6.81
839,2023-03-16 19:40:00,6.55,0.25,6.64
840,2023-03-16 19:50:00,6.27,0.21,6.55
841,2023-03-16 20:00:00,6.41,0.26,6.45
842,2023-03-16 20:10:00,6.48,0.25,6.8
843,2023-03-16 20:20:00,6.69,0.29,6.72
844,2023-03-16 20:30:00,6.04,0.18,6.7
845,2023-03-16 20:40:00,5.97,0.19,6.71
846,2023-03-16 20:50:00,6.24,0.23,6.74
847,2023-03-16 21:00:00,6.04,0.21,6.99
848,2023-03-16 21:10:00,6.34,0.24,6.66
849,2023-03-16 21:20:00,6.43,0.23,6.47
850,2023-03-16 21:30:00,6.79,0.31,6.26
851,2023-03-16 21:40:00,7.12,0.34,6.4
852,2023-03-16 21:50:00,6.75,0.33,6.14
853,2023-03-16 22:00:00,6.79,0.35,5.93
854,2023-03-16 22:10:00,6.47,0.29,6.17
855,2023-03-16 22:20:00,6.85,0.35,6.14
856,2023-03-16 22:30:00,7.05,0.38,6.03
857,2023-03-16 22:40:00,7.21,0.36,6.29
858,2023-03-16 22:50:00,7.73,0.42,6.31
859,2023-03-16 23:00:00,6.72,0.32,6.21
860,2023-03-16 23:10:00,6.47,0.27,6.53
861,2023-03-16 23:20:00,6.63,0.27,6.39
862,2023-03-16 23:30:00,6.41,0.24,6.22
863,2023-03-16 23:40:00,6,0.2,6.11
864,2023-03-16 23:50:00,5.79,0.16,6.21
865,2023-03-17 0:00:00,6.24,0.22,6.24
866,2023-03-17 0:10:00,6.58,0.28,5.87
867,2023-03-17 0:20:00,6.35,0.24,5.65
868,2023-03-17 0:30:00,5.58,0.15,5.45
869,2023-03-17 0:40:00,5.63,0.16,5.39
870,2023-03-17 0:50:00,5.47,0.13,5.64
871,2023-03-17 1:00:00,5.85,0.17,5.76
872,2023-03-17 1:10:00,6.1,0.2,5.67
873,2023-03-17 1:20:00,5.89,0.18,5.63
874,2023-03-17 1:30:00,6.49,0.26,5.62
875,2023-03-17 1:40:00,6.48,0.25,5.52
876,2023-03-17 1:50:00,6.33,0.26,5.75
877,2023-03-17 2:00:00,5.89,0.22,5.56
878,2023-03-17 2:10:00,5.94,0.19,5.34
879,2023-03-17 2:20:00,5.81,0.19,5.15
880,2023-03-17 2:30:00,5.7,0.15,5.05
881,2023-03-17 2:40:00,5.93,0.2,5.03
882,2023-03-17 2:50:00,5.88,0.21,5.28
883,2023-03-17 3:00:00,6.42,0.26,5.35
884,2023-03-17 3:10:00,6.61,0.29,5.26
885,2023-03-17 3:20:00,6.55,0.29,5.14
886,2023-03-17 3:30:00,6.83,0.26,5.34
887,2023-03-17 3:40:00,6.9,0.26,5.32
888,2023-03-17 3:50:00,5.6,0.13,5.11
889,2023-03-17 4:00:00,4.92,0.09,4.84
890,2023-03-17 4:10:00,5.44,0.13,4.8
891,2023-03-17 4:20:00,5.38,0.13,4.72
892,2023-03-17 4:30:00,5.54,0.15,4.76
893,2023-03-17 4:40:00,5.39,0.13,4.85
894,2023-03-17 4:50:00,5.16,0.1,4.89
895,2023-03-17 5:00:00,5.18,0.09,4.91
896,2023-03-17 5:10:00,5.03,0.08,5.33
897,2023-03-17 5:20:00,4.42,0.05,5.28
898,2023-03-17 5:30:00,4.14,0.04,5.19
899,2023-03-17 5:40:00,4.41,0.05,5.09
900,2023-03-17 5:50:00,4.08,0.03,5.28
901,2023-03-17 6:00:00,2.28,0,5.32
902,2023-03-17 6:10:00,1.92,0.01,5.58
903,2023-03-17 6:20:00,2.11,0.01,5.88
904,2023-03-17 6:30:00,2.18,0.01,6.05
905,2023-03-17 6:40:00,1.88,0.01,6.31
906,2023-03-17 6:50:00,2.57,0,6.36
907,2023-03-17 7:00:00,2.92,0,6.45
908,2023-03-17 7:10:00,2.17,0.01,6.16
909,2023-03-17 7:20:00,1.49,0.01,5.32
910,2023-03-17 7:30:00,1.64,0.01,5.6
911,2023-03-17 7:40:00,1.63,0.01,5.82
912,2023-03-17 7:50:00,1.08,0.01,5.49
913,2023-03-17 8:00:00,0.86,0.01,5.89
914,2023-03-17 8:10:00,0.85,0.01,5.79
915,2023-03-17 8:20:00,1.03,0.01,5.85
916,2023-03-17 8:30:00,1,0.01,6.04
917,2023-03-17 8:40:00,1.22,0.01,6.05
918,2023-03-17 8:50:00,1.19,0.01,6.28
919,2023-03-17 9:00:00,1.16,0.01,6.82
920,2023-03-17 9:10:00,0.96,0.01,7.49
921,2023-03-17 9:20:00,1.08,0.01,7.47
922,2023-03-17 9:30:00,1.44,0.01,6.52
923,2023-03-17 9:40:00,1.33,0.01,6.86
924,2023-03-17 9:50:00,1.08,0.01,7.22
925,2023-03-17 10:00:00,0.92,0.01,8.11
926,2023-03-17 10:10:00,0.93,0.01,8.32
927,2023-03-17 10:20:00,0.77,0.01,8.96
928,2023-03-17 10:30:00,1.03,0.01,8.9
929,2023-03-17 10:40:00,0.81,0.01,9.39
930,2023-03-17 10:50:00,0.61,0.01,9.78
931,2023-03-17 11:00:00,1.44,0.01,9.9
932,2023-03-17 11:10:00,1.58,0.01,10.31
933,2023-03-17 11:20:00,1.48,0.01,10.68
934,2023-03-17 11:30:00,1.31,0.01,10.69
935,2023-03-17 11:40:00,1.37,0.01,10.9
936,2023-03-17 11:50:00,1.03,0.01,11.5
937,2023-03-17 12:00:00,1.94,0.01,11.26
938,2023-03-17 12:10:00,3.26,0.01,11.2
939,2023-03-17 12:20:00,3.02,0.01,11.61
940,2023-03-17 12:30:00,1.78,0.01,12.86
941,2023-03-17 12:40:00,2.03,0.01,12.85
942,2023-03-17 12:50:00,2.16,0.01,12.52
943,2023-03-17 13:00:00,1.9,0.01,12.96
944,2023-03-17 13:10:00,0.95,0.01,14.17
945,2023-03-17 13:20:00,1.75,0.01,14.54
946,2023-03-17 13:30:00,1.74,0,14.69
947,2023-03-17 13:40:00,0.84,0.01,15.27
948,2023-03-17 13:50:00,1.5,0.01,14.28
949,2023-03-17 14:00:00,2.93,0.01,13.39
950,2023-03-17 14:10:00,2.21,0.01,13.9
951,2023-03-17 14:20:00,3.35,0.02,13.58
952,2023-03-17 14:30:00,3.04,0.01,13.92
953,2023-03-17 14:40:00,2.49,0,14.39
954,2023-03-17 14:50:00,2.5,0.01,14.19
955,2023-03-17 15:00:00,2.54,0.01,13.73
956,2023-03-17 15:10:00,2.3,0.01,13.79
957,2023-03-17 15:20:00,1.49,0.01,13.58
958,2023-03-17 15:30:00,2.69,0,12.48
959,2023-03-17 15:40:00,2.13,0.01,12.52
960,2023-03-17 15:50:00,1.51,0.01,12.4
961,2023-03-17 16:00:00,2.98,0.02,12.57
962,2023-03-17 16:10:00,3.71,0.03,12.81
963,2023-03-17 16:20:00,3.07,0.01,12.86
964,2023-03-17 16:30:00,3.86,0.03,12.34
965,2023-03-17 16:40:00,5.08,0.13,12.07
966,2023-03-17 16:50:00,4.28,0.08,11.54
967,2023-03-17 17:00:00,5.35,0.15,11.1
968,2023-03-17 17:10:00,5.58,0.15,10.9
969,2023-03-17 17:20:00,5.42,0.15,10.62
970,2023-03-17 17:30:00,5.81,0.15,10.36
971,2023-03-17 17:40:00,5.75,0.17,10.08
972,2023-03-17 17:50:00,5.29,0.12,10.01
973,2023-03-17 18:00:00,4.76,0.08,9.94
974,2023-03-17 18:10:00,4.89,0.11,9.79
975,2023-03-17 18:20:00,4.94,0.09,9.71
976,2023-03-17 18:30:00,4.64,0.08,9.61
977,2023-03-17 18:40:00,4.61,0.07,9.51
978,2023-03-17 18:50:00,4.31,0.06,9.43
979,2023-03-17 19:00:00,4.34,0.07,9.36
980,2023-03-17 19:10:00,4.21,0.05,9.29
981,2023-03-17 19:20:00,4.15,0.05,9.22
982,2023-03-17 19:30:00,4.6,0.08,9.19
983,2023-03-17 19:40:00,4.49,0.07,9.2
984,2023-03-17 19:50:00,4.4,0.07,9.22
985,2023-03-17 20:00:00,3.72,0.03,9.22
986,2023-03-17 20:10:00,3.64,0.02,9.29
987,2023-03-17 20:20:00,3.78,0.02,9.22
988,2023-03-17 20:30:00,2.93,0,9.29
989,2023-03-17 20:40:00,2.57,0.01,9.19
990,2023-03-17 20:50:00,2.82,0.01,9.18
991,2023-03-17 21:00:00,2.67,0.01,9.19
992,2023-03-17 21:10:00,2.09,0.01,9.21
993,2023-03-17 21:20:00,1.74,0.01,9.22
994,2023-03-17 21:30:00,1.56,0.01,9.25
995,2023-03-17 21:40:00,1.68,0.01,9.28
996,2023-03-17 21:50:00,1.56,0.01,9.27
997,2023-03-17 22:00:00,1.83,0.01,9.28
998,2023-03-17 22:10:00,2.34,0,9.18
999,2023-03-17 22:20:00,2.08,0.01,9.18
1000,2023-03-17 22:30:00,3.06,0.01,9.04
1001,2023-03-17 22:40:00,3.19,0,9.01
1002,2023-03-17 22:50:00,4.21,0.03,8.92
1003,2023-03-17 23:00:00,5.46,0.14,8.74
1004,2023-03-17 23:10:00,6.88,0.33,8.04
1005,2023-03-17 23:20:00,8.28,0.55,7.28
1006,2023-03-17 23:30:00,8.38,0.56,6.91
1007,2023-03-17 23:40:00,8.61,0.56,6.67
1008,2023-03-17 23:50:00,9.21,0.7,6.74
1009,2023-03-18 0:00:00,9.19,0.71,6.66
1010,2023-03-18 0:10:00,9.43,0.75,6.48
1011,2023-03-18 0:20:00,10.46,0.91,6.39
1012,2023-03-18 0:30:00,10.34,0.86,6.39
1013,2023-03-18 0:40:00,9.45,0.76,6.34
1014,2023-03-18 0:50:00,8.87,0.66,6.27
1015,2023-03-18 1:00:00,8.48,0.63,6.18
1016,2023-03-18 1:10:00,8.8,0.65,6.12
1017,2023-03-18 1:20:00,8.16,0.55,6.16
1018,2023-03-18 1:30:00,7.99,0.51,6.15
1019,2023-03-18 1:40:00,8.17,0.55,6.09
1020,2023-03-18 1:50:00,8.6,0.61,6.01
1021,2023-03-18 2:00:00,8.32,0.57,6.03
1022,2023-03-18 2:10:00,7.43,0.44,5.79
1023,2023-03-18 2:20:00,7.53,0.46,5.6
1024,2023-03-18 2:30:00,8.12,0.53,5.35
1025,2023-03-18 2:40:00,7.46,0.42,5.53
1026,2023-03-18 2:50:00,7.36,0.39,5.18
1027,2023-03-18 3:00:00,7.16,0.34,5.33
1028,2023-03-18 3:10:00,6.66,0.28,5.08
1029,2023-03-18 3:20:00,6.76,0.27,4.92
1030,2023-03-18 3:30:00,6.83,0.3,4.81
1031,2023-03-18 3:40:00,6.98,0.31,4.96
